season,lg,team,abbreviation,playoffs,g,mp,opp_fg_per_100_poss,opp_fga_per_100_poss,opp_fg_percent,opp_x3p_per_100_poss,opp_x3pa_per_100_poss,opp_x3p_percent,opp_x2p_per_100_poss,opp_x2pa_per_100_poss,opp_x2p_percent,opp_ft_per_100_poss,opp_fta_per_100_poss,opp_ft_percent,opp_orb_per_100_poss,opp_drb_per_100_poss,opp_trb_per_100_poss,opp_ast_per_100_poss,opp_stl_per_100_poss,opp_blk_per_100_poss,opp_tov_per_100_poss,opp_pf_per_100_poss,opp_pts_per_100_poss
2009,NBA,Golden State Warriors,GSW,False,82,19880,41.8,89.4,0.468,7.2,18.8,0.38,34.7,70.6,0.491,22.5,28.8,0.779,14.3,33.1,47.5,24.3,8.0,5.1,15.1,23.7,113.3
2009,NBA,Houston Rockets,HOU,True,82,19805,40.2,90.5,0.444,6.2,17.4,0.357,34.0,73.0,0.465,17.4,23.2,0.749,11.7,32.2,44.0,21.8,7.9,5.8,13.6,22.7,104.0
2009,NBA,Indiana Pacers,IND,False,82,19830,39.4,86.1,0.458,7.1,19.1,0.375,32.3,67.0,0.481,23.3,30.5,0.764,11.4,34.0,45.4,21.7,8.0,5.6,14.4,21.2,109.2
2009,NBA,Los Angeles Clippers,LAC,False,82,19880,42.2,89.2,0.473,7.0,18.8,0.375,35.2,70.5,0.499,20.3,26.7,0.76,12.6,34.8,47.4,25.6,8.5,5.4,14.3,21.1,111.7
2009,NBA,Los Angeles Lakers,LAL,True,82,19780,39.2,87.8,0.447,7.5,21.9,0.345,31.7,65.9,0.481,18.7,24.8,0.753,12.3,31.4,43.7,23.9,8.2,5.0,16.4,23.4,104.7
2009,NBA,Memphis Grizzlies,MEM,False,82,19805,40.6,85.7,0.473,7.2,20.3,0.355,33.4,65.4,0.51,21.2,27.5,0.77,11.3,32.7,44.0,23.3,8.5,6.0,16.1,24.0,109.5
2009,NBA,Miami Heat,MIA,True,82,19955,39.1,85.8,0.455,7.9,20.3,0.389,31.2,65.5,0.476,21.5,27.9,0.771,12.0,33.9,45.9,22.0,7.1,4.5,16.7,21.8,107.6
2009,NBA,Milwaukee Bucks,MIL,False,82,19780,37.4,81.7,0.458,7.4,19.5,0.378,30.0,62.2,0.483,25.7,32.5,0.791,10.9,33.1,44.0,22.7,8.1,4.9,17.7,24.1,107.9
2009,NBA,Minnesota Timberwolves,MIN,False,82,19805,41.1,86.8,0.474,7.1,18.8,0.377,34.0,68.0,0.5,22.1,28.4,0.778,10.8,33.6,44.4,23.4,8.1,6.4,13.6,21.7,111.4
2009,NBA,New Jersey Nets,NJN,False,82,19830,39.8,86.0,0.462,8.1,20.7,0.391,31.7,65.3,0.485,23.4,30.7,0.762,11.7,34.0,45.7,24.1,7.6,5.3,14.8,22.6,111.0
2009,NBA,New Orleans Hornets,NOH,True,82,19755,39.4,87.6,0.45,8.0,22.5,0.354,31.5,65.1,0.484,20.1,26.0,0.773,11.4,34.0,45.4,22.8,6.6,4.0,15.1,23.2,107.0
2009,NBA,New York Knicks,NYK,False,82,19805,42.3,88.2,0.48,7.2,20.4,0.351,35.2,67.9,0.518,19.0,25.0,0.758,12.0,35.4,47.4,22.2,8.2,5.5,14.9,20.0,110.8
2009,NBA,Oklahoma City Thunder,OKC,False,82,19805,41.8,88.0,0.475,6.8,18.6,0.364,35.0,69.4,0.505,19.0,25.0,0.761,11.4,32.3,43.8,22.9,9.0,5.3,14.8,21.4,109.4
2009,NBA,Orlando Magic,ORL,True,82,19730,38.7,89.4,0.433,5.8,17.1,0.342,32.8,72.3,0.454,18.7,24.8,0.755,11.4,34.1,45.5,19.6,7.4,4.1,14.1,24.2,101.9
2009,NBA,Philadelphia 76ers,PHI,True,82,19755,40.5,87.6,0.462,7.9,21.5,0.367,32.6,66.1,0.493,18.9,24.2,0.782,12.6,30.9,43.5,24.3,7.8,5.4,17.3,24.1,107.8
2009,NBA,Phoenix Suns,PHO,False,82,19755,41.5,88.9,0.467,7.9,20.7,0.383,33.6,68.2,0.492,20.7,26.7,0.775,12.6,29.8,42.3,22.0,8.9,4.7,14.7,23.8,111.6
2009,NBA,Portland Trail Blazers,POR,True,82,19830,40.5,88.0,0.46,6.8,18.2,0.374,33.7,69.9,0.482,20.0,24.9,0.803,11.0,30.6,41.6,22.2,7.2,4.5,15.1,24.2,107.8
2009,NBA,Sacramento Kings,SAC,False,82,19905,42.0,86.9,0.483,7.4,18.3,0.406,34.6,68.6,0.504,23.3,30.9,0.756,13.0,33.2,46.2,23.0,9.0,5.4,15.1,22.2,114.7
2009,NBA,San Antonio Spurs,SAS,True,82,19905,40.5,89.6,0.453,6.1,16.1,0.379,34.5,73.5,0.469,17.1,22.3,0.769,10.2,35.1,45.2,20.2,7.2,4.8,13.1,20.6,104.3
2009,NBA,Toronto Raptors,TOR,False,82,19805,41.8,89.9,0.465,8.3,22.6,0.367,33.5,67.3,0.498,18.2,23.2,0.784,11.8,33.4,45.2,24.9,6.9,5.1,14.4,21.7,110.0
2009,NBA,Utah Jazz,UTA,True,82,19880,39.1,84.4,0.464,6.9,19.2,0.361,32.2,65.2,0.494,22.1,28.9,0.763,11.8,31.0,42.8,21.3,8.5,5.5,17.1,25.6,107.3
2009,NBA,Washington Wizards,WAS,False,82,19705,42.4,87.9,0.482,9.0,23.3,0.387,33.3,64.6,0.516,19.9,26.2,0.759,12.5,33.3,45.8,27.0,7.9,5.8,15.3,21.9,113.6
2008,NBA,Atlanta Hawks,ATL,True,82,19855,41.3,89.4,0.463,6.8,18.8,0.362,34.6,70.6,0.489,19.4,25.8,0.752,12.8,31.7,44.5,24.2,8.2,5.6,14.9,23.8,108.9
2008,NBA,Boston Celtics,BOS,True,82,19755,35.5,84.7,0.419,6.5,20.5,0.316,29.0,64.2,0.452,21.4,28.9,0.743,12.0,30.6,42.6,20.6,7.9,5.2,17.5,24.3,98.9
2008,NBA,Charlotte Bobcats,CHA,False,82,19880,41.0,87.9,0.466,6.8,19.1,0.355,34.2,68.7,0.497,20.7,27.6,0.747,13.1,34.0,47.2,23.5,8.2,6.3,15.5,22.6,109.4
2008,NBA,Chicago Bulls,CHI,False,82,19805,38.8,85.7,0.453,7.4,19.8,0.375,31.4,65.9,0.476,22.1,28.9,0.766,11.9,33.6,45.5,23.4,8.4,6.1,16.3,22.7,107.2
2008,NBA,Cleveland Cavaliers,CLE,True,82,19855,39.4,86.6,0.455,6.8,19.0,0.357,32.6,67.6,0.482,20.8,27.8,0.748,10.9,33.5,44.4,23.1,7.5,5.2,14.6,22.3,106.4
2008,NBA,Dallas Mavericks,DAL,True,82,19730,39.2,88.4,0.443,5.5,15.8,0.349,33.7,72.6,0.463,22.2,29.3,0.76,11.9,32.6,44.5,20.9,7.2,4.8,13.5,23.5,106.1
2008,NBA,Denver Nuggets,DEN,True,82,19855,40.4,88.5,0.457,7.5,20.7,0.363,32.9,67.8,0.485,17.9,24.6,0.73,12.6,32.5,45.1,25.5,7.8,4.8,16.3,23.6,106.3
2008,NBA,Detroit Pistons,DET,True,82,19730,38.0,86.9,0.437,5.7,17.2,0.332,32.3,69.7,0.463,21.2,28.5,0.744,12.1,32.7,44.7,21.8,6.6,4.4,15.4,22.5,102.9
2008,NBA,Golden State Warriors,GSW,False,82,19780,40.2,85.9,0.468,7.0,19.1,0.368,33.2,66.8,0.496,22.2,29.2,0.759,12.9,34.4,47.3,23.8,7.0,5.1,17.0,21.3,109.5
2008,NBA,Houston Rockets,HOU,True,82,19730,38.4,88.8,0.433,5.8,16.0,0.365,32.6,72.8,0.447,19.0,25.7,0.737,12.0,32.9,44.9,20.8,8.4,5.1,14.7,21.7,101.6
2008,NBA,Indiana Pacers,IND,False,82,19755,38.5,84.8,0.454,7.5,19.5,0.386,30.9,65.2,0.474,23.0,30.4,0.757,11.6,34.8,46.4,22.6,8.2,5.2,16.1,22.2,107.5
2008,NBA,Los Angeles Clippers,LAC,False,82,19805,41.0,87.8,0.467,6.4,18.3,0.349,34.6,69.5,0.498,20.7,27.6,0.751,12.1,35.0,47.0,24.1,7.8,5.1,14.6,23.3,109.1
2008,NBA,Los Angeles Lakers,LAL,True,82,19780,39.7,89.1,0.445,7.0,19.4,0.362,32.7,69.7,0.469,19.1,25.3,0.752,12.5,32.0,44.5,22.8,8.0,4.7,14.8,23.5,105.5
2008,NBA,Memphis Grizzlies,MEM,False,82,19805,43.2,90.0,0.48,7.5,20.7,0.364,35.6,69.3,0.514,17.6,22.8,0.774,11.8,34.6,46.4,25.0,9.0,5.1,13.9,23.4,111.4
2008,NBA,Miami Heat,MIA,False,82,19830,40.6,86.9,0.468,7.4,20.1,0.369,33.2,66.8,0.497,21.3,28.2,0.755,12.3,35.1,47.4,24.4,8.5,4.6,15.6,22.1,110.0
2008,NBA,Milwaukee Bucks,MIL,False,82,19855,41.6,86.8,0.48,7.8,20.2,0.384,33.9,66.6,0.509,21.7,28.3,0.766,11.5,32.6,44.1,25.3,8.6,5.3,14.9,22.9,112.8
2008,NBA,Minnesota Timberwolves,MIN,False,82,19730,40.5,85.8,0.472,7.2,20.1,0.357,33.3,65.7,0.507,23.1,30.0,0.769,11.5,33.7,45.2,25.1,8.1,6.2,14.6,19.0,111.2
2008,NBA,New Jersey Nets,NJN,False,82,19830,39.5,86.6,0.456,7.1,19.2,0.369,32.4,67.4,0.48,23.5,30.6,0.768,11.9,33.3,45.2,23.9,8.8,4.8,14.5,24.3,109.4
2008,NBA,New Orleans Hornets,NOH,True,82,19805,41.0,89.0,0.46,7.3,20.9,0.351,33.6,68.1,0.494,16.4,21.3,0.771,11.0,34.1,45.1,24.0,6.3,4.5,15.3,21.2,105.7
2008,NBA,New York Knicks,NYK,False,82,19880,41.9,88.4,0.474,7.7,21.0,0.369,34.2,67.4,0.507,20.2,27.4,0.739,12.2,33.9,46.1,23.4,8.2,5.7,13.8,21.9,111.9
2008,NBA,Orlando Magic,ORL,True,82,19780,39.7,89.1,0.446,6.7,18.7,0.358,33.0,70.4,0.469,19.3,25.7,0.754,11.7,32.7,44.4,22.9,7.6,4.5,14.0,24.7,105.5
2008,NBA,Philadelphia 76ers,PHI,True,82,19755,40.3,87.4,0.461,7.5,20.8,0.36,32.8,66.6,0.493,17.9,23.2,0.772,12.4,30.8,43.2,25.6,7.4,5.6,17.3,22.9,106.0
2008,NBA,Phoenix Suns,PHO,True,82,19780,42.3,92.7,0.456,5.9,16.7,0.353,36.4,76.0,0.479,17.7,23.6,0.749,13.8,31.4,45.2,20.2,7.5,3.9,13.8,21.7,108.1
2008,NBA,Portland Trail Blazers,POR,False,82,19905,40.9,90.7,0.451,7.3,20.6,0.356,33.6,70.2,0.479,19.2,25.1,0.766,13.1,33.8,46.9,23.5,6.7,4.1,14.1,22.7,108.4
2008,NBA,Sacramento Kings,SAC,False,82,19830,40.1,86.1,0.466,7.6,20.5,0.373,32.5,65.6,0.495,22.0,29.2,0.753,12.4,31.5,43.9,24.0,8.5,5.8,16.0,24.2,109.9
2008,NBA,San Antonio Spurs,SAS,True,82,19730,39.2,88.1,0.444,5.8,16.8,0.342,33.4,71.3,0.468,17.7,23.4,0.756,10.6,34.6,45.3,20.4,7.8,4.9,14.5,22.3,101.8
2008,NBA,Seattle SuperSonics,SEA,False,82,19830,41.3,89.6,0.461,7.6,19.8,0.385,33.7,69.8,0.482,19.3,25.7,0.749,12.1,33.4,45.4,25.1,8.9,5.5,13.6,20.2,109.5
2008,NBA,Toronto Raptors,TOR,True,82,19830,40.3,88.1,0.458,8.3,22.6,0.368,32.0,65.5,0.489,18.0,23.2,0.776,11.1,34.6,45.8,24.1,6.3,4.5,15.4,20.2,107.0
2008,NBA,Utah Jazz,UTA,True,82,19705,37.8,82.1,0.461,6.6,18.5,0.357,31.2,63.6,0.491,24.1,32.3,0.749,11.0,29.5,40.5,21.3,8.1,5.5,17.1,24.7,106.5
2008,NBA,Washington Wizards,WAS,True,82,19905,40.6,88.1,0.461,9.2,23.8,0.386,31.4,64.3,0.489,19.1,25.3,0.754,12.1,33.4,45.5,26.4,7.1,4.9,15.5,22.3,109.6
2007,NBA,Atlanta Hawks,ATL,False,82,19880,39.6,85.0,0.466,6.2,16.6,0.376,33.4,68.4,0.488,22.8,31.1,0.734,12.7,31.8,44.5,23.2,8.0,5.6,16.7,24.9,108.3
2007,NBA,Boston Celtics,BOS,False,82,19855,39.0,83.2,0.468,5.6,15.9,0.354,33.3,67.3,0.495,23.3,31.2,0.747,11.1,32.5,43.7,23.8,7.9,5.9,16.4,23.1,106.9
2007,NBA,Charlotte Bobcats,CHA,False,82,20005,39.1,84.1,0.465,5.9,16.2,0.363,33.2,67.9,0.489,23.5,31.3,0.75,12.1,33.4,45.5,22.4,7.9,5.7,16.9,23.3,107.6
2007,NBA,Chicago Bulls,CHI,True,82,19780,36.2,83.1,0.435,6.3,18.0,0.349,29.9,65.2,0.459,21.0,28.8,0.73,11.6,31.8,43.4,21.7,8.0,5.6,18.5,24.6,99.6
2007,NBA,Cleveland Cavaliers,CLE,True,82,19880,37.7,84.3,0.448,5.4,16.4,0.329,32.3,67.9,0.476,20.5,27.9,0.734,10.7,32.7,43.4,21.9,7.2,4.6,16.7,24.0,101.3
2007,NBA,Dallas Mavericks,DAL,True,82,19755,37.9,84.7,0.447,5.1,14.6,0.349,32.8,70.1,0.467,22.4,30.1,0.746,11.4,31.0,42.4,20.0,7.7,4.2,16.1,24.6,103.2
2007,NBA,Denver Nuggets,DEN,True,82,19780,40.6,88.3,0.46,6.9,19.5,0.353,33.7,68.7,0.49,17.9,24.2,0.739,12.5,30.6,43.2,25.0,8.5,5.3,16.7,24.2,105.9
2007,NBA,Detroit Pistons,DET,True,82,19880,39.0,87.7,0.445,5.7,16.7,0.339,33.3,71.0,0.47,20.5,27.7,0.74,13.5,33.2,46.7,22.8,7.2,4.0,16.7,23.1,104.2
2007,NBA,Golden State Warriors,GSW,True,82,19755,38.9,84.2,0.462,7.5,20.4,0.366,31.4,63.8,0.492,22.2,29.6,0.75,13.2,33.5,46.6,24.8,8.3,4.9,18.7,22.4,107.4
2007,NBA,Houston Rockets,HOU,True,82,19855,37.2,86.7,0.429,6.3,17.9,0.351,30.9,68.7,0.45,19.9,26.7,0.749,10.7,34.0,44.6,21.2,7.6,4.7,15.5,21.7,100.7
2007,NBA,Indiana Pacers,IND,False,82,19780,38.5,84.2,0.457,5.7,15.4,0.372,32.7,68.8,0.476,22.8,30.3,0.753,12.0,32.8,44.8,21.6,8.5,5.4,16.9,25.5,105.5
2007,NBA,Los Angeles Clippers,LAC,False,82,19730,39.0,86.3,0.452,6.1,18.0,0.339,32.9,68.3,0.482,21.5,28.7,0.748,11.3,31.9,43.2,23.1,7.8,4.3,15.2,24.5,105.6
2007,NBA,Los Angeles Lakers,LAL,True,82,20030,39.7,86.1,0.461,6.7,18.7,0.358,33.0,67.3,0.49,22.6,29.7,0.76,12.2,32.1,44.4,23.0,8.3,5.2,15.5,24.5,108.6
2007,NBA,Memphis Grizzlies,MEM,False,82,19980,42.2,86.8,0.486,7.4,19.0,0.389,34.8,67.8,0.513,20.6,27.1,0.759,12.4,31.9,44.2,26.5,8.7,5.8,16.1,25.6,112.3
2007,NBA,Miami Heat,MIA,True,82,19855,38.9,87.6,0.444,7.1,20.1,0.355,31.8,67.5,0.471,20.3,27.4,0.742,12.4,33.2,45.5,22.3,7.6,4.2,15.9,24.1,105.3
2007,NBA,Milwaukee Bucks,MIL,False,82,19855,41.9,87.4,0.48,7.4,20.1,0.368,34.5,67.2,0.513,20.5,27.6,0.742,13.9,32.3,46.2,27.2,8.1,5.7,16.8,22.5,111.7
2007,NBA,Minnesota Timberwolves,MIN,False,82,20005,40.6,88.2,0.46,6.8,19.6,0.348,33.7,68.6,0.492,19.9,26.2,0.76,12.6,32.2,44.8,23.5,7.7,4.7,15.3,22.1,107.9
2007,NBA,New Jersey Nets,NJN,True,82,19880,38.5,85.6,0.45,6.9,19.2,0.357,31.6,66.3,0.476,22.8,29.9,0.762,11.5,33.4,44.8,23.9,7.7,4.9,15.7,24.9,106.6
2007,NBA,New Orleans/Oklahoma City Hornets,NOK,False,82,19880,40.2,88.0,0.457,7.5,21.1,0.355,32.7,67.0,0.489,18.7,24.6,0.759,11.4,33.4,44.8,22.8,7.4,5.2,15.0,23.2,106.5
2007,NBA,New York Knicks,NYK,False,82,20005,39.9,86.8,0.46,7.6,20.1,0.376,32.4,66.7,0.485,21.3,28.2,0.756,11.7,30.4,42.1,23.1,8.1,5.4,14.8,24.8,108.8
2007,NBA,Orlando Magic,ORL,True,82,19780,37.0,83.6,0.442,6.2,17.6,0.353,30.8,66.0,0.466,23.9,31.4,0.76,11.7,29.9,41.6,21.7,9.2,5.1,16.6,25.9,104.1
2007,NBA,Philadelphia 76ers,PHI,False,82,19880,40.4,87.4,0.463,6.7,19.0,0.353,33.8,68.5,0.493,19.3,25.6,0.754,12.9,32.0,44.9,24.3,8.1,4.3,17.0,24.0,106.9
2007,NBA,Phoenix Suns,PHO,True,82,19905,40.8,89.3,0.457,6.4,17.5,0.363,34.5,71.9,0.48,18.4,24.0,0.767,12.7,31.6,44.3,19.5,7.1,3.8,15.7,22.2,106.4
2007,NBA,Portland Trail Blazers,POR,False,82,19955,40.3,85.7,0.471,6.4,17.6,0.361,34.0,68.1,0.499,22.8,29.4,0.778,11.6,32.0,43.5,23.2,7.3,5.2,15.3,23.8,109.9
2007,NBA,Sacramento Kings,SAC,False,82,19805,40.2,85.3,0.472,7.1,19.5,0.365,33.1,65.8,0.503,20.5,27.0,0.757,11.6,33.9,45.5,23.5,7.3,5.2,17.1,25.4,108.0
2007,NBA,San Antonio Spurs,SAS,True,82,19780,38.7,87.4,0.443,5.0,14.9,0.334,33.7,72.5,0.465,17.6,23.7,0.74,11.2,32.2,43.4,19.1,7.8,4.6,15.9,23.5,99.9
2007,NBA,Seattle SuperSonics,SEA,False,82,19830,41.2,86.6,0.476,6.8,18.9,0.361,34.4,67.6,0.508,21.0,28.0,0.751,12.6,31.7,44.3,24.6,7.8,4.5,16.3,21.6,110.3
2007,NBA,Toronto Raptors,TOR,True,82,19755,40.0,86.5,0.463,7.0,19.6,0.357,33.0,67.0,0.494,18.9,25.1,0.754,11.1,34.7,45.8,22.9,6.4,4.2,16.3,23.4,106.0
2007,NBA,Utah Jazz,UTA,True,82,19805,37.3,81.9,0.455,6.7,18.8,0.355,30.6,63.1,0.485,25.7,33.5,0.767,10.8,29.4,40.2,20.5,8.2,5.8,16.3,26.6,107.0
2007,NBA,Washington Wizards,WAS,True,82,19830,40.7,86.2,0.473,7.7,20.4,0.377,33.0,65.8,0.502,21.5,27.6,0.777,12.5,32.8,45.3,25.0,6.7,4.9,16.6,24.8,110.6
2006,NBA,Atlanta Hawks,ATL,False,82,19880,41.1,85.9,0.478,5.9,16.1,0.368,35.1,69.8,0.503,23.6,31.7,0.745,13.1,31.2,44.3,22.5,8.0,5.6,16.4,24.8,111.6
2006,NBA,Boston Celtics,BOS,False,82,19880,38.6,84.6,0.456,5.8,16.6,0.353,32.7,68.1,0.481,23.9,32.2,0.743,11.9,31.0,42.9,23.1,9.0,5.3,15.8,24.1,106.9
2006,NBA,Charlotte Bobcats,CHA,False,82,19905,39.6,82.7,0.478,5.9,16.6,0.356,33.6,66.1,0.509,21.7,29.5,0.737,12.1,34.4,46.5,24.3,7.4,5.7,18.9,24.9,106.7
2006,NBA,Chicago Bulls,CHI,True,82,19905,36.0,84.5,0.426,6.5,18.5,0.351,29.5,66.0,0.447,24.9,32.1,0.777,11.4,33.0,44.4,21.4,7.9,5.4,15.9,24.4,103.4
2006,NBA,Cleveland Cavaliers,CLE,True,82,19830,39.7,87.3,0.455,6.2,17.4,0.356,33.6,69.9,0.48,19.7,26.5,0.742,10.9,32.6,43.5,22.5,7.3,4.8,14.5,24.8,105.4
2006,NBA,Dallas Mavericks,DAL,True,82,19880,38.5,86.9,0.443,5.6,15.4,0.361,33.0,71.5,0.461,22.4,29.8,0.752,12.9,30.4,43.2,19.7,7.4,5.5,15.8,26.9,105.0
2006,NBA,Denver Nuggets,DEN,True,82,19930,39.4,86.7,0.454,6.8,19.0,0.358,32.6,67.7,0.481,19.7,26.8,0.736,12.4,31.7,44.0,25.1,7.5,5.6,17.0,24.5,105.2
2006,NBA,Detroit Pistons,DET,True,82,19830,40.7,90.0,0.452,4.6,14.1,0.325,36.1,75.9,0.476,17.2,23.4,0.736,13.3,33.5,46.7,21.5,6.7,4.0,16.0,24.1,103.1
2006,NBA,Golden State Warriors,GSW,False,82,19830,39.5,86.6,0.457,6.1,17.3,0.351,33.4,69.3,0.483,21.1,28.4,0.743,12.8,34.5,47.3,23.7,7.5,5.3,16.3,24.9,106.2
2006,NBA,Houston Rockets,HOU,False,82,19830,37.2,86.8,0.429,7.4,20.1,0.369,29.8,66.6,0.447,21.4,29.4,0.731,12.0,34.1,46.1,22.6,8.0,5.1,15.0,23.6,103.3
2006,NBA,Indiana Pacers,IND,True,82,19730,38.4,88.2,0.435,5.0,14.7,0.343,33.4,73.5,0.454,20.5,27.9,0.733,13.1,32.8,45.9,20.6,9.0,5.4,15.1,24.4,102.4
2006,NBA,Los Angeles Clippers,LAC,True,82,19805,38.1,87.7,0.435,6.3,18.1,0.347,31.9,69.6,0.458,21.0,28.7,0.732,11.3,32.1,43.5,23.3,7.5,4.7,13.9,23.5,103.6
2006,NBA,Los Angeles Lakers,LAL,True,82,19855,39.2,87.1,0.45,6.3,17.8,0.353,32.9,69.2,0.475,21.1,28.2,0.747,11.9,31.9,43.8,23.0,7.1,4.7,15.4,25.6,105.7
2006,NBA,Memphis Grizzlies,MEM,True,82,19855,37.7,86.5,0.436,5.7,17.1,0.334,32.0,69.3,0.461,20.5,27.2,0.754,13.0,33.7,46.7,22.5,8.4,6.4,17.0,26.2,101.6
2006,NBA,Miami Heat,MIA,True,82,19755,38.1,86.6,0.44,6.5,18.0,0.361,31.6,68.6,0.461,21.8,29.5,0.739,11.0,31.3,42.3,21.2,7.4,4.0,14.1,25.7,104.5
2006,NBA,Milwaukee Bucks,MIL,True,82,19855,39.4,84.6,0.466,6.5,18.4,0.354,32.9,66.2,0.497,22.1,29.6,0.747,11.0,32.8,43.8,24.5,8.0,5.5,15.7,25.7,107.4
2006,NBA,Minnesota Timberwolves,MIN,False,82,19855,38.8,88.2,0.441,6.1,16.7,0.364,32.7,71.4,0.459,20.8,28.2,0.736,13.3,32.8,46.1,21.2,7.3,5.1,15.5,23.6,104.5
2006,NBA,New Jersey Nets,NJN,True,82,19780,36.9,84.0,0.439,6.3,18.0,0.348,30.6,66.0,0.464,22.3,30.1,0.741,10.6,35.1,45.7,22.2,8.0,4.4,15.9,25.5,102.4
2006,NBA,New Orleans/Oklahoma City Hornets,NOK,False,82,19805,39.3,85.6,0.459,7.4,20.2,0.367,31.8,65.4,0.487,20.8,27.4,0.76,11.7,34.0,45.7,21.6,7.2,5.9,16.3,26.0,106.8
2006,NBA,New York Knicks,NYK,False,82,19930,39.4,84.4,0.467,7.5,19.8,0.378,31.9,64.5,0.494,24.8,32.9,0.753,11.7,30.2,42.0,23.1,8.9,5.8,15.3,27.6,111.0
2006,NBA,Orlando Magic,ORL,False,82,19905,39.2,86.4,0.454,6.3,17.6,0.357,32.9,68.8,0.478,22.8,31.2,0.732,12.4,30.6,43.0,22.4,8.4,5.3,15.0,25.9,107.5
2006,NBA,Philadelphia 76ers,PHI,False,82,19905,40.3,87.1,0.463,6.5,18.5,0.351,33.9,68.7,0.493,20.9,27.5,0.762,12.7,33.0,45.6,24.5,8.2,5.0,16.5,24.7,108.1
2006,NBA,Phoenix Suns,PHO,True,82,19955,40.7,89.6,0.454,6.5,17.9,0.363,34.2,71.8,0.477,17.9,24.5,0.731,12.9,34.3,47.2,19.4,7.4,3.5,15.3,20.4,105.8
2006,NBA,Portland Trail Blazers,POR,False,82,19730,42.1,89.8,0.468,6.9,18.1,0.381,35.2,71.7,0.491,20.8,27.4,0.76,14.3,33.9,48.2,24.1,8.2,5.6,14.7,23.7,111.9
2006,NBA,Sacramento Kings,SAC,True,82,19830,40.2,88.5,0.454,6.1,17.3,0.351,34.1,71.2,0.479,18.6,24.9,0.747,12.5,32.9,45.5,22.8,8.6,5.3,15.8,24.8,105.0
2006,NBA,San Antonio Spurs,SAS,True,82,19805,38.1,87.9,0.433,4.1,12.1,0.339,34.0,75.8,0.449,19.4,26.2,0.74,12.1,33.1,45.2,18.3,8.2,4.7,15.6,23.4,99.6
2006,NBA,Seattle SuperSonics,SEA,False,82,19830,42.3,87.1,0.485,7.2,19.1,0.375,35.1,68.0,0.516,22.6,29.8,0.76,13.2,30.6,43.8,26.1,7.9,5.3,15.8,24.0,114.4
2006,NBA,Toronto Raptors,TOR,False,82,19955,41.8,85.2,0.491,6.7,18.0,0.373,35.1,67.2,0.522,22.4,29.9,0.748,11.0,33.5,44.6,25.6,6.8,4.7,15.4,24.2,112.7
2006,NBA,Utah Jazz,UTA,False,82,19880,37.5,83.5,0.449,6.7,17.8,0.378,30.8,65.7,0.469,25.3,33.9,0.746,12.0,30.7,42.7,20.8,9.1,6.4,16.0,28.9,107.0
2006,NBA,Washington Wizards,WAS,True,82,19830,39.5,85.0,0.465,6.6,18.1,0.363,33.0,66.9,0.493,21.7,29.1,0.745,12.6,32.5,45.1,23.2,7.0,4.5,17.4,27.2,107.3
2005,NBA,Atlanta Hawks,ATL,False,82,19855,40.3,84.5,0.476,6.2,16.3,0.379,34.1,68.2,0.5,24.4,31.7,0.77,11.9,32.8,44.8,23.8,9.5,6.4,16.0,23.5,111.1
2005,NBA,Boston Celtics,BOS,True,82,19880,38.3,86.2,0.444,6.3,17.7,0.356,32.0,68.5,0.467,23.6,31.4,0.753,13.4,31.4,44.9,24.1,9.2,5.2,16.5,25.1,106.6
2005,NBA,Charlotte Bobcats,CHA,False,82,19880,39.4,85.1,0.463,5.8,16.0,0.361,33.7,69.1,0.487,22.9,29.8,0.767,12.5,33.8,46.4,23.1,8.2,5.8,17.0,24.3,107.5
2005,NBA,Chicago Bulls,CHI,True,82,19830,36.2,85.7,0.422,5.4,16.3,0.334,30.7,69.4,0.443,22.5,30.2,0.744,12.8,33.0,45.9,22.5,9.0,5.7,16.7,25.1,100.3
2005,NBA,Cleveland Cavaliers,CLE,False,82,19855,39.2,86.8,0.452,5.7,15.1,0.376,33.6,71.7,0.468,21.6,28.8,0.75,12.6,31.3,43.9,23.4,7.4,5.6,16.3,23.8,105.7
2005,NBA,Dallas Mavericks,DAL,True,82,19730,38.6,88.1,0.438,5.9,17.9,0.33,32.7,70.1,0.466,21.0,27.9,0.754,14.1,32.4,46.4,22.5,7.7,5.2,16.8,24.9,104.1
2005,NBA,Denver Nuggets,DEN,True,82,19755,38.3,85.8,0.447,6.0,17.4,0.345,32.3,68.4,0.472,21.2,28.4,0.746,12.7,31.7,44.4,23.1,8.3,5.9,17.4,25.5,103.9
2005,NBA,Detroit Pistons,DET,True,82,19955,38.5,89.6,0.43,5.7,16.7,0.338,32.8,72.9,0.451,18.5,24.7,0.751,12.8,32.0,44.8,22.3,8.4,5.1,15.7,25.5,101.2
2005,NBA,Golden State Warriors,GSW,False,82,19905,40.5,88.4,0.458,5.8,16.0,0.363,34.7,72.4,0.479,20.1,27.0,0.745,13.7,35.8,49.5,24.0,7.4,5.4,16.3,23.0,106.9
2005,NBA,Houston Rockets,HOU,True,82,19855,37.0,87.5,0.423,6.2,18.3,0.338,30.9,69.2,0.446,21.4,28.8,0.742,12.1,33.3,45.4,23.1,8.3,4.6,14.8,24.1,101.7
